PTM#,Final determination,genetic match/notes,Determination in the field,Vial in Martone Lab?,Extracted?,Date of Extraction,PCR date (psbA),psbA sequence?,PCR date (CO1),CO1 sequence?,PCR date (rbcL),RbcL sequence?,SSU sequence?,Red/Coralline/Green/Brown,Locality,Date Collected,Notes,Accession #,Missing accession,Habitat,Fragments available?,Latitude,Longitude,Main Collector,Other collectors,Determiners
1591,Bossiella sp. 1 chiloensis,"ID'd by PTM psbA tree, also close to californica/sp.1 chiloensis; sequence match 99% psba with many Bossiellas eg. JQ422194.1 , KJ637840.1",Bossiella hakaiensis,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Pisco site, Calvert Island",NA,Under Saccharina sessilis,A93229,NA,Low intertidal,NA,51.66664,-128.135,Patrick T. Martone,NA,Patrick T. Martone
1592,Bossiella hakaiensis,ID'd by PTM psbA tree; sequence match 99% psba with many Bossiellas eg. KT782255.1 (hakaiensis),Bossiella sp.,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Smaug channel, Calvert Island",NA,NA,A93230,NA,"Mid intertidal, tidepool",NA,51.66664,-128.135,Patrick T. Martone,NA,Patrick T. Martone
1593,Bossiella californica,sequence match 100% psba to KJ637790.1,Bossiella californica,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Pisco site, Calvert Island",NA,Under Saccharina sessilis,A93231,NA,Low intertidal,NA,51.66664,-128.135,Patrick T. Martone,NA,Patrick T. Martone
1594,NA,"sequence failed (messy), PTM psbA tree somewhat inconclisive; sequence match 99% psba with many Bossiellas eg. KJ 637790.1 (californica)",Bossiella californica,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Pisco site, Calvert Island",NA,"Under Saccharina sessilis, fronds spreading outward in prostrate ring, photo",A93232,NA,Low intertidal,NA,51.66664,-128.135,Patrick T. Martone,NA,Patrick T. Martone
1595,NA,sequencing failed (messy),Neopolyporolithon reclinatum,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Smaug channel, Calvert Island",NA,On Johansenia macmillanii,A93233,NA,"Low intertidal, tidepool",NA,51.66664,-128.135,Patrick T. Martone,NA,Patrick T. Martone
1596,NA,NA,Lithothamnion phymatodeum,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,"On brachiopod, sample to MarineGEO (BAK0984), SPECIMEN PRESERVED BY INVERT TEAM; Only 1 copy, sent to Matt for BOLD",NA,only photo voucher,"subtidal, 9m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1597,NA,sequencing failed (messy),Chiharaea americana,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,Photo 3,A93234,NA,"subtidal, 7m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1598,NA,sequencing failed,Crusticorallina adhaerens,yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,Photo 1,A93235,NA,"subtidal, 7m",Yes,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1599,NA,sequencing failed,Lithothamnion phymatodeum,yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,Overgrowing shell,A93236,NA,"subtidal, 7m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1600,Calliarthron tuberculosum,sequence match 100% with Calliarthron tuberculosum in BOLD,Calliarthron tuberculosum,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"Spindly, Nereocystis bed",A93237,NA,"subtidal, 5.5m",NA,51.6495,-128.1554,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1601,NA,NA,Neopolyporolithon reclinatum,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"On Calliarthron; Only 1 copy, sent to Matt for BOLD",A93238,NA,"subtidal, 5.5m",NA,51.6492,-128.1519,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1602,NA,sequencing failed (messy),Bossiella hakaiensis,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,Under Nereocystis,A93239,NA,"subtidal, 5.5m",NA,51.6495,-128.1554,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1603,Bossiella sp. 1chiloensis,sequence match 100% with Bossiella sp. 1chiloensis in BOLD,Bossiella chiloensis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"Growing with PTM1602, Under Nereocystis",A93240,NA,"subtidal, 5.5m",NA,51.6495,-128.1554,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1604,Bossiella schmittii,sequence match 100% with Bossiella schmittii in BOLD; confirmed with NCBI,Bossiella californica,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,Under Nereocystis,A93241,NA,"subtidal, 5.5m",NA,51.6495,-128.1554,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1605,NA,NA,Halocystis phase of Derbesia,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green,"Mouth of Kwakshua channel, Calvert Island",NA,On Lithothamnion phymatodeum rhodolith,A93242,NA,"subtidal, 8.9m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1606,NA,"Likely Lithothamnion sp.1 by psbA tree; sequencing failed? (messy-ish), sequence match 94% to Lithothamnion sp. (KX828416.1)",Lithothamnion phymatodeum,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,On shell / rhodolith?,A93243,NA,"subtidal, 8.9m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1607,Microcladia coulteri,sequence match 100% with Microcladia coulteri in BOLD,Microcladia coulteri,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"4th Beach, Calvert Island",NA,NA,A93244,NA,Cast ashore,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1608,NA,contaminated,Chiharaea americana,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,Overgrowing shells,A93245,NA,"subtidal, 8.9m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1609,Mazzaella minima,sequence match 100% with Mazzaella minima in BOLD,Rhodymenia sp.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"On cobble with Lithothamnion phymatodeum, in Nereocystis bed",A93246,NA,"subtidal, 6m",NA,51.6495,-128.1554,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1610,Hymenena fryeana,sequence match 100% with Hymenena fryeana in BOLD,Rhodymenia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"On Pterygophora stipe, in Macrocystis bed",A93247,NA,"subtidal, 3.5m",NA,51.6492,-128.1519,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1611,NA,sequencing failed,Lithothamnion phymatodeum,yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"Mouth of Kwakshua channel, Calvert Island",NA,On granite with Chiharaea americana,A93248,NA,"subtidal, 6.8m",NA,51.65545,-127.9603,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1612,NA,NA,Crusticorallina adhaerens,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert island",NA,"On cobble in Macrocystis bed; Only 1 copy, sent to Matt for BOLD",A93249,NA,"subtidal, 3m",NA,51.6492,-128.1519,Ondine Pontier and Tanya Prinzing,NA,Patrick T. Martone
1613,Ahnfeltia fastigiata,sequence match 100% with Ahnfeltia fastigiata in BOLD,Ahnfeltia fastigiata,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,West side of Potts Island,NA,"Just outside seagrass bed, forming extensive mat",A93250,NA,"Shallow subtidal, -1m",NA,52.1168,-128.3751,Erin Reichsteiner,NA,Patrick T. Martone
1614,NA,sequencing failed,Gracilaria sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),NA,NA,Red,"McMullens islands, North",NA,"On sand in seagrass, MarineGEO location FHAK11",A93251,NA,Shallow subtidal,NA,52.0607,-128.41402,Ben Millard-Martin,NA,Patrick T. Martone
1615,Mastocarpus latissimus,sequence match 100% with Mastocarpus latissimus in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On bedrock surrounded by sand, Photo M1_1",A93252,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1616,NA,sequencing failed,Petrocelis,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On bedrock surrounded by sand, resembling Hildenbrandia, Photo M1_1",A93253,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1617,Hildenbrandia occidentalis,sequence match 100% with Hildenbrandia occidentalis in BOLD,Petrocelis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On bedrock surrounded by sand, resembling Hildenbrandia, Photo M1_2and3",A93254,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1618,Besa papillaeformis,sequence match 100% match rbcL to GQ338146.1,Hildenbrandia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On bedrock surrounded by sand, very thick, Photo M1_4",A93255,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1619,Mastocarpus vancouveriensis,sequence match 100% with Mastocarpus vancouveriensis in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On rock surrounded by sand, photo M2_1",A93256,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1620,Hildenbrandia occidentalis,sequence match 100% with Hildenbrandia occidentalis in BOLD; no robust NCBI match,Hildenbrandia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"At base of rock surrounded by sand, extensive, photo M2_3and4",A93257,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1621,Ahnfeltiopsis leptophylla,100% match rbcL GQ338147.1,Ahnfeltia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"At base of rock surrounded by sand, wiry, photo M2_5",A93258,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,Patrick T. Martone
1622,Mastocarpus latissimus,sequence match 100% with Mastocarpus latissimus in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"Within 9m quad, photo M3_1",A93259,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1623,Mastocarpus intermedius,sequence match 100% with Mastocarpus intermedius in BOLD,Petrocelis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"0.5m below 9m quad, adjacent PTM1624, photo M3_2",A93260,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1624,NA,sequencing failed,Petrocelis,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"0.5m below 9m quad, adjacent PTM1623, photo M3_3",A93261,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1625,Mastocarpus intermedius,sequence match 100% with Mastocarpus intermedius in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"0.5m below 9m quad, photo M3_4",A93262,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1626,Mastocarpus intermedius,sequence match 99.85% with Mastocarpus intermedius,Petrocelis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"0.5m below 9m quad, green-yellowish, photo M3_5",A93263,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1627,Mastocarpus intermedius,sequence match 99.85% with Mastocarpus intermedius,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"Within 10m quad, photo M4_1",A93264,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1628,Hildenbrandia occidentalis,sequence match 99% rbcL with AF534404.1,Hildenbrandia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"5th Beach monitoring site, Calvert Island",NA,"0.5m higher than 10m low quad, on vertical rock, photo M4_2",A93265,NA,Lower mid-intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1629,NA,contaminated,Hildenbrandia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"Within 11m quad, photo M4_3",A93266,NA,Low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,Patrick T. Martone
1630,NA,sequencing failed,Hildenbrandia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"By Neorhodomela larix, thick black, photo M5_1",A93267,NA,Upper low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1631,Mastocarpus intermedius,sequence match 100% with Mastocarpus intermedius in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"1m from PTM1630, photo M5_2",A93268,NA,Upper low intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1632,Mastocarpus sp.,sequence match 100% rbcL to HQ437877.1 (alaskensis) and GQ338138.1 (papillatus),Mastocarpus sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"5th Beach monitoring site, Calvert Island",NA,"Broad and dichotomous, photo M6_1",A93269,NA,mid intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1633,Hildenbrandia sp.2GWS,sequence match 100% with Hildenbrandia sp. 2GWS in BOLD; confirmed with tree,Hildenbrandia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"Adjacent to PTM1632, photo M6_2",A93270,NA,mid intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1634,Hildenbrandia sp.2GWS,sequence match 100% with Hildenbrandia sp. 2GWS in BOLD; confirmed with tree,Hildenbrandia occidentalis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"In patches among barnacles, zonate tetrasporangia, deep and narrow conceptacles, photo M7_1",A93271,NA,Upper mid intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1635,Mastocarpus alaskensis,sequence match 100% with Mastocarpus alaskensis in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"5th Beach monitoring site, Calvert Island",NA,"2m shoreward of PTM1634, photo M7_2and3",A93272,NA,Upper mid intertidal,NA,51.64089,-128.15659,Patrick T. Martone,NA,NA
1636,Hildenbrandia occidentalis,sequence match 99.69% with Hildenbrandia occidentalis in BOLD; no robust NCBI match,Hildenbrandia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Between 4th and 5th Beach, Calvert island",NA,"On wave-washed rock surrounded by sand, photo M8_1",A93273,NA,Low intertidal,NA,51.642,-128.156,Patrick T. Martone,NA,NA
1637,Mastocarpus alaskensis,sequence match 99.85% with Mastocarpus alaskensis in BOLD,Petrocelis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert Island",NA,"In mid-zone transect by west bolt, photo M9_1",A93274,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1638,Mastocarpus intermedius,sequence match 100% with Mastocarpus intermedius in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert Island",NA,"0.5m below PTM1637 and west transect bolt, photo M9_2",A93275,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1639,Hildenbrandia occidentalis,sequence match 99% rbcL to AF534404.1,Hildenbrandia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"West Beach Boulders, Calvert Island",NA,"1m west of mid transect, photo M10_1",A93276,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1640,NA,sequencing failed,Mastocarpus sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),NA,NA,Red,"West Beach Boulders, Calvert Island",NA,"0.5m from PTM1639, photo M10_2",A93277,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1641,Mastocarpus intermedius,sequence match 100% with Mastocarpus intermedius in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert Island",NA,"Growing out of crust at base of boulder with PTM1642, photo M11_1",A93278,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1642,Mastocarpus rigidus,sequence match 100% with Mastocarpus intermedius in BOLD,Mastocarpus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach Boulders, Calvert Island",NA,"Growing out of crust at base of boulder with PTM1641, photo M11_1",A93279,NA,mid intertidal,NA,51.65135,-128.14308,Patrick T. Martone,NA,NA
1643,Polysiphonia pacifica,sequence match 100% with Polysiphonia pacifica in BOLD,Polysiphonia pacifica,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,MarineGeo location XHAK2,A93280,NA,"subtidal, 6.5m",NA,51.7012,-128.07399,Zac Montieth,NA,NA
1644,NA,contaminated,Ceramium gardneri,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,"On giant clam, MarineGeo location XHAK2",A93281,NA,"subtidal, 6.8m",NA,51.7012,-128.07399,Zac Montieth,NA,NA
1645,NA,messy sequence,Gloiocladia laciniata,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"Rattenbury Island, Hakai",NA,"On giant clam, wide morphology, MarineGeo location XHAK2",A93282,NA,"subtidal, 7m",NA,51.7012,-128.07399,Zac Montieth,NA,NA
1646,Bossiella schmittii,sequence match 100% with Bossiella schmittii in BOLD,Bossiella schmittii,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,MarineGeo location XHAK2,A93283,NA,"subtidal, 6.9m",NA,51.7012,-128.07399,Zac Montieth,NA,NA
1647,NA,sequencing failed,Crusticorallina adhaerens,yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,"Growing on plastic baseplate of MarineGeo ARM2, swirled, white margin, up to 1cm diameter",A93284,NA,"subtidal, 7m",NA,51.7012,-128.07399,Patrick T. Martone,NA,NA
1648,NA,messy sequence,Coralline crust,yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,"Growing on plastic baseplate of MarineGeo ARM2, small, mauve, up to 3mm diameter, uniporate",A93285,NA,"subtidal, 7m",NA,51.7012,-128.07399,Patrick T. Martone,NA,NA
1649,Peyssonnelia sp.,Good sequence; match 99% on BOLD; match rbcL 95% to AB325864.1,Peyssonnelia sp.,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"Rattenbury Island, Hakai",NA,"Growing on plastic baseplate of MarineGeo ARM2, yellowish orange, 2-3cm diameter",A93286,NA,"subtidal, 7m",NA,51.7012,-128.07399,Patrick T. Martone,NA,NA
1650,Sarcodiotheca furcata,sequence match 100% with Sarcodiotheca furcata in BOLD; confirmed with NCBI,Gloiocladia laciniata,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,Thin morphology,A93287,NA,"subtidal, <40ft",NA,51.7012,-128.07399,Andy Lamb and Derek VanManen,NA,NA
1651,Sarcodiotheca furcata,sequence match 100% with Sarcodiotheca furcata in BOLD; confirmed with NCBI,Sarcodiotheca furcata,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Rattenbury Island, Hakai",NA,Thin morphology,A93288,NA,"subtidal, <40ft",NA,51.7012,-128.07399,Andy Lamb and Derek VanManen,NA,NA
1652,Rhodoptilum plumosum,sequence match 100% rbcL with GQ252577.1,Rhodoptilum plumosum,yes,x (BOLD),NA,NA,NA,NA,NA,2018.07.31 (JL),X (JL),NA,Red,"Kelpie Point, Calvert Island",NA,cystocarpic,A93289,NA,"subtidal, IHAK23",NA,51.73363,-127.99724,Gustav Paulay,NA,NA
1653,NA,NA,Stephanocystis geminata,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brown,"Kelpie Point, Calvert Island",NA,cystocarpic,A93290,NA,"subtidal, IHAK23",NA,51.73363,-127.99724,Gustav Paulay,NA,NA
1654,Hymenena kylinii,sequence match 100% with Hymenena kylinii in BOLD; also a match to Hymenena sp.GWS002901 in NCBI,Hymenena setchellii,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Kelpie Point, Calvert Island",NA,tetrasporangial sori in longitudinal bands,A93291,NA,"subtidal, IHAK23",NA,51.73363,-127.99724,Gustav Paulay,NA,NA
1655,Calliarthron tuberculosum,sequence match 100% with Calliarthron tuberculosum in BOLD,Calliarthron tuberculosum,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Kelpie Point, Calvert Island",NA,spindly morphology,A93292,NA,"subtidal, IHAK23",NA,51.73363,-127.99724,Gustav Paulay,NA,NA
1656,Peyssonnelia sp. 9BC,sequence match 100% with Peyssonnelia sp.9BC in BOLD,Peyssonnelia sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach, Calvert island",NA,"On coralline crust on cobble, crisp round margin, sunburst coloration",A93293,NA,"subtidal, 5m",NA,51.65536863,-128.1416272,Aaron Galloway and Andy Lamb,NA,NA
1657,Corallina frondescens,sequence match 100% with Corallina frondescens in BOLD,Corallina sp.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Lyte Group, Hakai",NA,"On ARMS, small amount of material, no distinctive characteristics; Only 1 copy, sent to Matt for BOLD",A93294,NA,"subtidal, 5m",NA,51.81429571,-128.237035,Lauran Liggan,NA,NA
1658,Mesophyllum vancouveriense,sequence match 100% with Mesophyllum vancouveriense in BOLD,Unknown Coralline crust,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Lyte Group, Hakai",NA,"On ARMS, small amount of material, no distinctive characteristics;Only 1 copy, sent to Matt for BOLD",A93295,NA,"subtidal, 5m",NA,51.81429571,-128.237035,Lauran Liggan,NA,NA
1659,Crusticorallina painei,sequence match 99.15% with Crusticorallina painei in BOLD; good match but short sequence (<400bp),Unknown Coralline Crust 1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"NE Rattenbury, Hakai",NA,"On rock scallop, in bedrock urchin barren",A93296,NA,"subtidal, 5m",NA,51.70098097,-128.0739607,"Aaron Galloway, Kyle Hall, Zach Monieth, Andy Lamb, Gustav Paulay",NA,NA
1660,NA,contaminated,Unknown Coralline Crust 2,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"NE Rattenbury, Hakai",NA,"On rock scallop and polychete worm, in bedrock urchin barren",A93297,NA,"subtidal, 5m",NA,51.70098097,-128.0739607,"Aaron Galloway, Kyle Hall, Zach Monieth, Andy Lamb, Gustav Paulay",NA,NA
1661,NA,sequencing failed,Unknown Coralline Crust 3,yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"NE Rattenbury, Hakai",NA,"On rock scallop, in bedrock urchin barren, very hard, smooth surface",A93298,NA,"subtidal, 5m",NA,51.70098097,-128.0739607,"Aaron Galloway, Kyle Hall, Zach Monieth, Andy Lamb, Gustav Paulay",NA,NA
1662,Bossiella orbigniana,sequence match 100% with Bossiella orbigniana in BOLD,Bossiella sp. w/ Crustose base,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"West Beach, Calvert Island",NA,"On pebble, in Nereocystis forest",A93299,NA,"subtidal, 5m",NA,51.649467,-128.155367,Gustav Paulay,NA,NA
1663,NA,sequencing failed,Articulated coralline (Bossiella spp.?),yes,x (BOLD),NA,2018.07.24 (JL),NA,NA,NA,NA,NA,NA,Red,"Triquet, Macro,Hakai",NA,"Growing on plastic baseplate of MarineGeo ARMS 08, common, small uprights up to 3mm in length, intergenicula 1-2 mm wide",A93300,NA,"subtidal, 5m",NA,51.65423,-128.14142,Lauran Liggan,NA,NA
1664,NA,messy sequence,Articulated coralline (Bossiella spp.?),yes,x (BOLD),NA,2018.07.24 (JL),X (JL),NA,NA,NA,NA,NA,Red,"Triquet, Macro, Hakai",NA,"Growing on MarineGeo ARMS 08, common, small uprights up to 3mm in length, intergenicula 1-2 mm wide",A93301,NA,"subtidal, 5m",NA,51.65423,-128.14142,Lauran Liggan,NA,NA
1665,Crusticorallina adhaerens,sequence match 100% to Crusticorallina adhaerens in BOLD,Unknown Coralline Crust 1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red,"Triquet, Macro, Hakai",NA,"Growing on MarineGeo ARMS 08, common, small crusts 3-5mm wide, no voucher",NA,only photo voucher,"subtidal, 5m",NA,51.65423,-128.14142,Lauran Liggan,NA,NA
